area,area_title,area_type,naics,naics_title,i_group,own_code,occ_code,occ_title,o_group,tot_emp,emp_prse,jobs_1000,loc_quotient,pct_total,h_mean,a_mean,mean_prse,h_pct10,h_pct25,h_median,h_pct75,h_pct90,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual,hourly
49620,"York-Hanover, PA",4,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,540,19.5,2.964,2.87,,20.12,41840,4,13.46,15.46,19.46,24.24,28.87,28000,32160,40470,50420,60060,,
49620,"York-Hanover, PA",4,0,Cross-industry,cross-industry,1235,51-9162,Computer Numerically Controlled Tool Programmers,detailed,50,22,0.263,1.51,,32.46,67520,4,22.09,25.28,31.03,37.52,46.61,45960,52570,64540,78050,96950,,
49660,"Youngstown-Warren-Boardman, OH-PA",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,110,12.2,0.533,0.18,,62.31,129600,4,34.49,42.76,56.97,77.16,96.53,71730,88950,118490,160500,200770,,
49660,"Youngstown-Warren-Boardman, OH-PA",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,2230,18.8,10.57,0.34,,34.7,72180,2.7,16.63,22.61,31.79,43.24,57.21,34580,47030,66120,89950,119000,,
49660,"Youngstown-Warren-Boardman, OH-PA",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,290,22.1,1.391,0.35,,37.74,78510,5.1,22.3,26.91,32.7,44.83,60.38,46380,55960,68020,93240,125600,,
49660,"Youngstown-Warren-Boardman, OH-PA",4,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,70,47.9,0.32,0.37,,42.81,89050,6.5,25.76,33.53,40.64,51.93,65.29,53580,69730,84530,108020,135790,,
49660,"Youngstown-Warren-Boardman, OH-PA",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,240,15.9,1.134,0.9,,23.78,49470,4,14.06,16.03,21.41,30.89,37.72,29250,33340,44530,64260,78450,,
49660,"Youngstown-Warren-Boardman, OH-PA",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,470,28.9,2.25,0.51,,21.87,45500,2.8,13.83,16.76,20.72,25.82,32.1,28760,34850,43110,53700,66760,,
49660,"Youngstown-Warren-Boardman, OH-PA",4,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,120,47.3,0.571,0.55,,51.29,106680,3.7,34.03,42.05,50.6,60.32,70.94,70790,87460,105240,125470,147550,,
49660,"Youngstown-Warren-Boardman, OH-PA",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,280,11.6,1.309,0.54,,36.12,75140,2.1,22.58,27.77,34.64,42.84,53.95,46980,57760,72050,89100,112220,,
49660,"Youngstown-Warren-Boardman, OH-PA",4,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,30,23.6,0.153,0.11,,30.32,63070,4.7,21.16,23.57,29.49,36.38,42.67,44010,49020,61340,75680,88760,,
49660,"Youngstown-Warren-Boardman, OH-PA",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,360,33.9,1.696,0.18,,44.33,92210,6.2,26.19,33.36,42.46,52.81,63.2,54480,69390,88310,109840,131450,,
49660,"Youngstown-Warren-Boardman, OH-PA",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,160,16.5,0.737,0.28,,33.88,70470,9.3,17.46,25.44,30.5,39.99,55.95,36310,52920,63440,83180,116370,,
49660,"Youngstown-Warren-Boardman, OH-PA",4,0,Cross-industry,cross-industry,1235,25-1021,"Computer Science Teachers, Postsecondary",detailed,50,0,0.245,1.13,,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
49660,"Youngstown-Warren-Boardman, OH-PA",4,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,**,**,**,**,,14.62,30410,4.4,11.14,12.44,13.74,15.89,21.14,23180,25870,28590,33040,43980,,
49660,"Youngstown-Warren-Boardman, OH-PA",4,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,420,12.8,1.984,1.92,,19.46,40480,2.8,13.24,15.92,18.91,23,27.15,27550,33110,39340,47850,56470,,
49660,"Youngstown-Warren-Boardman, OH-PA",4,0,Cross-industry,cross-industry,1235,51-9162,Computer Numerically Controlled Tool Programmers,detailed,**,**,**,**,,22.08,45920,11.5,14.92,18.46,21.47,24.23,30.19,31040,38400,44650,50400,62800,,
49700,"Yuba City, CA",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,40,16.9,0.94,0.32,,61.25,127390,3.3,42.72,53.36,61.27,73.27,82.21,88860,110980,127440,152400,170990,,
49700,"Yuba City, CA",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,390,9.4,8.802,0.28,,37.84,78710,3.2,21.11,27.58,37.32,46.2,55.62,43920,57360,77620,96100,115690,,
49700,"Yuba City, CA",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,40,22.8,0.786,0.2,,44.96,93510,3.9,28.76,37.02,45.01,51.51,62.35,59820,77010,93610,107130,129680,,
49700,"Yuba City, CA",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,110,12.7,2.442,0.55,,30.64,63740,7.9,14.73,21.08,28.89,40.87,46.21,30650,43850,60080,85010,96110,,
49700,"Yuba City, CA",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,60,23.3,1.265,0.52,,40.41,84050,6.8,23.5,27.38,40.05,52.07,62.8,48870,56960,83300,108300,130610,,
49700,"Yuba City, CA",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,70,10.7,1.614,0.6,,36.64,76210,4.4,25.14,29.95,35.04,41.41,52.2,52300,62300,72870,86130,108570,,
49740,"Yuma, AZ",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,830,18.5,13.34,0.43,,33.42,69510,3.3,15.17,22.6,32.67,42.45,51.61,31540,47000,67950,88290,107350,,
49740,"Yuma, AZ",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,100,21.7,1.603,0.4,,40.98,85240,2.7,26.71,33.42,40.4,49.5,58.51,55560,69510,84040,102960,121700,,
49740,"Yuma, AZ",4,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,60,34.8,0.978,1.14,,44.27,92080,2.6,31.79,37.65,44.19,51.15,59.13,66120,78320,91920,106390,122990,,
49740,"Yuma, AZ",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,30,20.9,0.559,0.44,,35.72,74300,5.3,23.72,26.53,32.01,46.07,56.13,49330,55170,66580,95820,116750,,
49740,"Yuma, AZ",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,260,22.7,4.168,0.95,,20.67,43000,4.7,11.7,15.1,19.14,25.69,30.71,24330,31410,39800,53430,63870,,
49740,"Yuma, AZ",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,80,19.7,1.353,0.56,,34.39,71530,2.7,22.98,26.97,33.07,40.33,47.97,47800,56100,68780,83880,99770,,
49740,"Yuma, AZ",4,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,30,2.1,0.52,0.38,,37.06,77090,3.1,29.58,32.91,36.28,40.63,47.65,61530,68440,75460,84500,99110,,
49740,"Yuma, AZ",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,70,42.4,1.148,0.12,,49.49,102930,7.1,30.59,34.52,42.14,54.88,74.51,63620,71800,87650,114150,154990,,
49740,"Yuma, AZ",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,100,7.9,1.616,0.6,,37.86,78740,4.2,24.67,31.98,37.63,44.69,49.69,51320,66520,78270,92950,103360,,
70750,"Bangor, ME",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,90,6.3,1.378,0.47,,56.68,117900,5.8,34.8,43.23,52.34,66.41,79.12,72390,89910,108880,138140,164570,,
70750,"Bangor, ME",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,860,4.2,13.104,0.42,,32.67,67960,3.7,18.28,23.69,30.57,39.52,50.22,38030,49270,63580,82200,104460,,
70750,"Bangor, ME",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,150,5.5,2.256,0.56,,34.15,71040,2.3,24.99,28.02,33.29,38.71,46.05,51970,58290,69240,80510,95780,,
70750,"Bangor, ME",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,40,4.4,0.626,0.5,,28.64,59570,2.1,21.11,25.23,28.18,31.23,37.29,43920,52490,58610,64960,77570,,
70750,"Bangor, ME",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,190,6.9,2.925,0.66,,21.26,44220,3.5,13.81,16.58,20.1,24.11,29.75,28730,34480,41810,50150,61890,,
70750,"Bangor, ME",4,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,70,36.4,1.03,0.99,,45.41,94460,4.5,25.79,33.21,42.48,59.02,70.04,53650,69080,88360,122760,145690,,
70750,"Bangor, ME",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,70,7.3,1.129,0.47,,33.95,70610,3.1,24.4,27.06,31.42,38.4,47.34,50750,56280,65340,79880,98470,,
70750,"Bangor, ME",4,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,60,27,0.912,0.67,,38.47,80020,4.7,25.31,28.57,34.79,51.62,59.85,52650,59430,72370,107370,124490,,
70750,"Bangor, ME",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,100,32.8,1.462,0.15,,41.04,85370,4.7,27.74,33.75,40.5,48.24,57.65,57690,70200,84240,100350,119910,,
70750,"Bangor, ME",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,40,3.2,0.664,0.25,,31.31,65130,2.6,17.47,23.69,31.1,38.13,45.86,36330,49270,64700,79320,95380,,
70900,"Barnstable Town, MA",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,120,6.7,1.162,0.39,,56.43,117380,2.4,35.58,44.03,54.44,66.47,79.58,74010,91570,113240,138270,165530,,
70900,"Barnstable Town, MA",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,1030,5.6,9.933,0.32,,40.74,84740,3.4,21.84,27.74,38.06,49.41,63.77,45430,57700,79160,102770,132650,,
70900,"Barnstable Town, MA",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,120,14,1.128,0.28,,43.26,89970,7.2,26.08,33.59,42.55,47.92,54.65,54250,69870,88510,99670,113680,,
70900,"Barnstable Town, MA",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,70,16.7,0.709,0.56,,45.4,94420,4.2,28.93,35.2,47.13,56.69,61.41,60180,73220,98030,117910,127740,,
70900,"Barnstable Town, MA",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,190,10.8,1.804,0.41,,31.15,64790,2.3,20.51,25.43,30.83,36.86,42.2,42660,52900,64120,76660,87780,,
70900,"Barnstable Town, MA",4,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,30,21.7,0.295,0.28,,53.76,111830,12.5,23.36,29.22,43.3,86.13,95.86,48590,60790,90060,179150,199390,,
70900,"Barnstable Town, MA",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,90,6.5,0.886,0.37,,35.96,74810,2.7,24.28,27.71,34.13,44.23,51.07,50510,57640,71000,92010,106220,,
70900,"Barnstable Town, MA",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,270,14.4,2.55,0.27,,47.18,98140,8.7,21.77,28.01,45.6,60.79,81.3,45280,58270,94850,126440,169100,,
70900,"Barnstable Town, MA",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,130,10.9,1.264,0.47,,37.34,77660,6.2,21.18,27.45,37.95,46.77,52.53,44060,57100,78930,97290,109270,,
70900,"Barnstable Town, MA",4,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,50,35.4,0.45,0.67,,22.23,46240,8.4,15.93,17.91,21.64,24.6,28.19,33130,37250,45010,51170,58640,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,18470,2.8,6.599,2.23,,77.82,161870,0.9,46.01,57.75,73,91.74,#,95700,120120,151830,190820,#,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,136850,1.4,48.909,1.58,,49.34,102630,0.7,26.56,35.01,47.33,61.64,76,55240,72820,98440,128220,158070,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,15430,3.8,5.515,1.38,,47.92,99670,1.5,30.98,36.66,45.56,57.13,70.3,64440,76250,94750,118820,146220,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,4010,7.5,1.434,1.68,,51.27,106650,1.9,29.66,37.16,47.36,63.08,78.74,61690,77290,98500,131210,163790,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,0,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,380,10.9,0.135,0.64,,57.19,118950,2.7,34.67,43.23,55.35,66.45,80.24,72110,89920,115130,138220,166890,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,4300,7.4,1.538,1.22,,40.81,84880,2.2,23.67,28.99,38.73,51.52,62.82,49240,60300,80550,107160,130670,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,17040,4,6.089,1.38,,31.88,66310,1.2,19.79,24.47,29.84,37.97,47.61,41170,50910,62070,78980,99030,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,5440,12,1.944,1.87,,61.77,128490,1.3,41.14,50.48,60.62,73.54,87.65,85570,105010,126100,152970,182320,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,7710,4.2,2.755,1.14,,47.31,98390,1.3,29.58,35.61,44.92,56.45,67.28,61520,74060,93430,117420,139930,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,4150,9.8,1.484,1.09,,46.89,97540,3.5,24.94,34.25,46.53,59.34,71.6,51870,71240,96790,123430,148930,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,55260,2.2,19.751,2.06,,55.74,115940,1.2,33.13,42.64,54.79,68.7,79.56,68900,88700,113960,142900,165480,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,**,**,**,**,,43.42,90310,1.4,22.79,29.93,40.66,54.96,68.85,47400,62260,84570,114310,143210,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,0,Cross-industry,cross-industry,1235,17-2061,Computer Hardware Engineers,detailed,1760,12.5,0.629,1.36,,68.66,142820,4.2,41.88,50.89,67.05,81.07,97.77,87110,105840,139460,168630,203370,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,0,Cross-industry,cross-industry,1235,25-1021,"Computer Science Teachers, Postsecondary",detailed,710,18.6,0.254,1.18,,*,120160,7.8,*,*,*,*,*,57110,74250,105660,154670,199950,TRUE,
71650,"Boston-Cambridge-Nashua, MA-NH",4,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,2210,15,0.788,1.18,,22.95,47730,3,15.01,17.43,21.89,26.86,31.34,31220,36250,45540,55880,65180,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,1610,6.8,0.575,0.56,,24.26,50460,2.9,15.53,18.45,23.29,28.86,35.52,32290,38370,48440,60040,73870,,
71650,"Boston-Cambridge-Nashua, MA-NH",4,0,Cross-industry,cross-industry,1235,51-9162,Computer Numerically Controlled Tool Programmers,detailed,390,11.9,0.141,0.81,,33.53,69740,3.1,21.52,27.51,32.4,38.61,47.64,44760,57230,67390,80310,99090,,
71950,"Bridgeport-Stamford-Norwalk, CT",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,2570,5,6.206,2.1,,85.94,178760,1.8,51.93,64.55,79.14,99,#,108000,134270,164620,205920,#,,
71950,"Bridgeport-Stamford-Norwalk, CT",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,11480,4.4,27.746,0.9,,51.75,107630,2.1,27.02,36.49,48,63.3,79.52,56210,75890,99840,131670,165390,,
71950,"Bridgeport-Stamford-Norwalk, CT",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,1670,9.8,4.04,1.01,,53.83,111960,4.9,32.5,41.48,50.31,62.12,75.61,67590,86270,104650,129200,157270,,
71950,"Bridgeport-Stamford-Norwalk, CT",4,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,200,19.9,0.483,0.57,,58.33,121330,4.5,31.17,42.97,56.25,72.58,90.36,64840,89380,117010,150970,187950,,
71950,"Bridgeport-Stamford-Norwalk, CT",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,220,25.7,0.543,0.43,,37.16,77290,4.5,22.2,31.09,35.92,42.47,51.01,46170,64670,74720,88340,106100,,
71950,"Bridgeport-Stamford-Norwalk, CT",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,2050,8.1,4.944,1.12,,33.12,68900,2.5,20.14,24.19,30.93,39.44,51.57,41900,50320,64340,82030,107270,,
71950,"Bridgeport-Stamford-Norwalk, CT",4,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,280,11.9,0.684,0.66,,68.32,142100,2.8,42.88,53.98,69.08,82.42,95.98,89190,112280,143690,171430,199640,,
71950,"Bridgeport-Stamford-Norwalk, CT",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,830,8,2.01,0.83,,51.45,107030,3.5,29.47,38.58,48.13,61.02,77.64,61290,80250,100110,126910,161500,,
71950,"Bridgeport-Stamford-Norwalk, CT",4,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,440,20.2,1.058,0.78,,52.84,109910,3,33.98,42.63,53.16,62.19,73.5,70680,88670,110570,129350,152880,,
71950,"Bridgeport-Stamford-Norwalk, CT",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,3910,5.8,9.456,0.99,,57.88,120390,3.3,36.15,43.28,53.98,70.69,85.59,75200,90030,112280,147030,178030,,
71950,"Bridgeport-Stamford-Norwalk, CT",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,230,28.2,0.568,0.21,,44.15,91830,5.8,22.41,30.11,38.45,51.25,73.72,46610,62630,79970,106600,153340,,
71950,"Bridgeport-Stamford-Norwalk, CT",4,0,Cross-industry,cross-industry,1235,25-1021,"Computer Science Teachers, Postsecondary",detailed,50,4.3,0.112,0.52,,*,84540,2.2,*,*,*,*,*,54960,60750,83640,104830,124020,TRUE,
71950,"Bridgeport-Stamford-Norwalk, CT",4,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,200,28.3,0.491,0.73,,21.41,44520,2.5,14.22,16.77,20.87,25.65,29.73,29580,34890,43400,53350,61840,,
71950,"Bridgeport-Stamford-Norwalk, CT",4,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,340,34.6,0.811,0.79,,21.91,45560,4.4,13.07,14.6,19.92,27.61,34.41,27180,30370,41430,57430,71580,,
71950,"Bridgeport-Stamford-Norwalk, CT",4,0,Cross-industry,cross-industry,1235,51-9162,Computer Numerically Controlled Tool Programmers,detailed,50,27,0.124,0.71,,37.77,78550,7,17.49,26.23,33.24,52.25,61.97,36380,54550,69140,108690,128890,,
72400,"Burlington-South Burlington, VT",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,370,11.1,3.045,1.03,,62.53,130060,3,36.09,46.78,59.21,74.4,92.08,75060,97300,123150,154750,191520,,
72400,"Burlington-South Burlington, VT",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,4150,14.8,33.95,1.1,,38.05,79150,2.4,20.51,24.83,33.64,48.74,61.88,42670,51640,69980,101390,128720,,
72400,"Burlington-South Burlington, VT",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,300,15.8,2.432,0.61,,41.12,85530,2.8,26.92,31.77,37.8,49.13,61.53,55990,66080,78630,102180,127980,,
72400,"Burlington-South Burlington, VT",4,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,70,31.7,0.563,0.66,,41.85,87040,4.3,24.92,29.81,41.81,50.68,58.68,51830,62000,86970,105420,122060,,
72400,"Burlington-South Burlington, VT",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,230,40.4,1.915,1.52,,26.29,54690,5.2,19.72,21.14,23.53,29.45,38.51,41020,43970,48940,61260,80090,,
